ID_DOC;Número do Processo;Sigla Órgão;Órgão;Descrição;Tipo de Processo;SIGLA_ORGAO_USU1;SIGLA_FORMA_DOC;Ano de emissão;NUM_EXPEDIENTE
4430921;SES-PRC-2020/17966;SES;Secretaria da Saúde;"AQUISIÇÃO DE MATERIAL DE USO TÉCNICO HOSPITALAR (KIT PARA COLETA DE SECREÇÕES DIAS AÉREAS) MATERIAL ESTE PARA USO EM EXAMES DE COVID19 ATRAVÉS DA MODALIDADE: DISPENSA DE LICITAÇÃO; Hospital Regional Dr. Vivaldo Martins Simões/ Setor de Almoxarifado; Número de Referência: 073/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;17966
4436439;SES-PRC-2020/18006;SES;Secretaria da Saúde;"Aquisição de sistema de aspiração traqueal fechado, mascara cirúrgica descartável e outros itens COVID; Serviço de Material e Patrimônio - Seção de Compras;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18006
4437905;SES-PRC-2020/18014;SES;Secretaria da Saúde;"AQUISIÇÃO DE MEDICAMENTOS DEVIDO A PANDEMIA DO COVID -19 ( AMBROXOL, CLARITOMICINA, LEVOFLOXACINO E OUTROS) - SES-MEM-2020/26155; Hospital Geral de São Mateus;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18014
4438812;SES-PRC-2020/18018;SES;Secretaria da Saúde;"AQUISIÇÃO DE MEDICAMENTOS (ROCURÔNIO E NOREPINEFRINA) - NECESSÁRIO DEVIDO PANDEMIA COVID-19 - SES-MEM-2020/28752; Hospital Geral de São Mateus;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18018
4445230;SES-PRC-2020/18052;SES;Secretaria da Saúde;"Requisição nº 2585201/2020 - Aquisição de material de consumo - COVID-19 através de pregão eletrônico; HOSPITAL GERAL &quot;DR. JOSE PANGELLA&quot; DE VILA PENTEADO; SES-MEM-2020/29604.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18052
4450189;SAP-PRC-2020/10717;SAP;Secretaria da Administração Penitenciária;"AQUISIÇÃO DE MÁSCARAS DE PROTEÇÃO DESCARTÁVEIS - COVID-19 - ATRAVÉS DA FUNDAÇÃO PROF. MANOEL PEDRO PIMENTEL - FUNAP; Centro de Detenção Provisória de Piracicaba &quot; Nelson Furlan&quot;;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SAP;PRC;2020;10717
4451453;SAP-PRC-2020/10734;SAP;Secretaria da Administração Penitenciária;"Processo de adiantamento para atender despesas emergencial para aquisição de materiais de consumo para prevenção da COVID-19; Centro de Detenção Provisória &quot;Marcos Antônio Alves Bezerra&quot; de Jundiaí.; 077/20CDPJ.";Gestão Orçamentária e Financeira: Processo de adiantamento;SAP;PRC;2020;10734
4454077;SES-PRC-2020/18106;SES;Secretaria da Saúde;"Requisição nº 2572201/2020 - Aquisição de material de consumo de enfermagem - COVID-19 - através de pregão eletrônico; HOSPITAL GERAL DR. JOSE PANGELLA DE VILA PENTEADO; SES-MEM-2020/29861.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18106
4454259;SES-PRC-2020/18109;SES;Secretaria da Saúde;"AQUISIÇÃO DE LUVAS DE PROCEDIMENTO (COVID-19); HOSPITAL GERAL JESUS TEIXEIRA DA COSTA EM GUAIANASES;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18109
4454877;SES-PRC-2020/18113;SES;Secretaria da Saúde;"Aquisição de medicamentos para tratamento COVID-19 (sulfato de magnésio, metilprednisolona, ivermectina, enoxaparina, fosfato de potássio); HOSPITAL GERAL DE VILA NOVA CACHOEIRINHA; SES-OFI-2020/14235.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18113
4454941;SES-PRC-2020/18114;SES;Secretaria da Saúde;"Aquisição em caráter de urgência, com dispensa de licitação de Reagente de Bioquimica - Protocolo de suspeita de COVID-19 - ( PCR, Troponina, DHL, Ureia, Creatinina, Sódio e CKMB), com entrega imediata.; INSTITUTO INFECTOLOGIA EMÍLIO RIBAS ; Memorando 54/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18114
4455439;SES-PRC-2020/18116;SES;Secretaria da Saúde;"Aquisição de medicamentos para tratamento COVID-19 (propofol, tiopental, codeina, alfentanil e etomidato); HOSPITAL GERAL DE VILA NOVA CACHOEIRINHA; SES-OFI-2020/14236.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18116
4456384;SES-PRC-2020/18120;SES;Secretaria da Saúde;"Aquisição de Material de Consumo de Enfermagem - Óculos de Proteção de Sobrepor, Através da Bolsa Eletrônica de Compras /COVID-19; CER-DRº ARNALDO PEZZUTI CAVALCANTI;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18120
4462633;SES-PRC-2020/18148;SES;Secretaria da Saúde;"Aquisição de Aventais Descartáveis, Propé e Touca Cirúrgica para atendimento de Plano de contingência COVID-19; COORDENADORIA GERAL DE ADMINISTRAÇÃO - CGA; Oficio CGA/Planejamento n.º 158/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18148
4463934;SES-PRC-2020/18154;SES;Secretaria da Saúde;"MEDICAMENTOS NECESSÁRIOS PARA O ENFRENTAMENTO DE COVID-19 / SARS-COV-2 - itens em ARP; INSTITUTO INFECTOLOGIA EMÍLIO RIBAS ;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18154
4464131;SES-PRC-2020/18156;SES;Secretaria da Saúde;"MEDICAMENTOS NECESSÁRIOS PARA O ENFRENTAMENTO DE COVID-19 / SARS-COV-2; INSTITUTO INFECTOLOGIA EMÍLIO RIBAS ; Memorando 56/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18156
4464462;SES-PRC-2020/18158;SES;Secretaria da Saúde;"Aquisição de Avental Descartável para atendimento de Plano de contingência COVID-19; COORDENADORIA GERAL DE ADMINISTRAÇÃO - CGA; Oficio CGA/Planejamento n.º 159/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18158
4464527;SES-PRC-2020/18160;SES;Secretaria da Saúde;"Aquisição de material de enfermagem - COVID (Kit para Coleta de Secrecao de Vias Aereas Com 3 Swabs) - SES-MEM-2020/29955; Hospital Geral de São Mateus; CSS/HGSM/SMM-143/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18160
4464955;SES-PRC-2020/18163;SES;Secretaria da Saúde;"Aquisição de Luvas de Procedimento para atendimento de Plano de contingência COVID-19; COORDENADORIA GERAL DE ADMINISTRAÇÃO - CGA; Oficio CGA/Planejamento n.º 160/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18163
4465958;SES-PRC-2020/18171;SES;Secretaria da Saúde;"Aquisição de Luvas de Procedimento e Touca Cirúrgica para atendimento de Plano de contingência COVID-19; COORDENADORIA GERAL DE ADMINISTRAÇÃO - CGA; Oficio CGA/Planejamento n.º 161/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18171
4466489;SES-PRC-2020/18177;SES;Secretaria da Saúde;"Aquisição de Avental Descartável para atendimento de Plano de contingência COVID-19; COORDENADORIA GERAL DE ADMINISTRAÇÃO - CGA; Oficio CGA/Planejamento n.º 162/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18177
4475140;SES-PRC-2020/18234;SES;Secretaria da Saúde;"Aquisição de medicamentos para atendimento COVID-19- Azitromicina, em caráter de urgência; HOSPITAL GERAL DE VILA NOVA CACHOEIRINHA; SES-OFI-2020/14468.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18234
4475469;SES-PRC-2020/18236;SES;Secretaria da Saúde;"Aquisição de material para atendimento COVID-19 - Higienizador em gel para as mãos; HOSPITAL GERAL DE VILA NOVA CACHOEIRINHA; SES-OFI-2020/14471.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18236
4478854;SES-PRC-2020/18247;SES;Secretaria da Saúde;"Aquisição de Avental Descartável Laminado para atendimento de Plano de contingência COVID-19; COORDENADORIA GERAL DE ADMINISTRAÇÃO - CGA; Oficio CGA/Planejamento n.º 163/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18247
4480765;SES-PRC-2020/18257;SES;Secretaria da Saúde;"Aquisição de Avental Descartável para atendimento de Plano de contingência COVID-19; COORDENADORIA GERAL DE ADMINISTRAÇÃO - CGA; Oficio CGA/Planejamento n.º 164/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18257
4483151;SES-PRC-2020/18269;SES;Secretaria da Saúde;"Aquisição de material de enfermagem -COVID (Sistema aspiração traqueal nº 05, 12 e 16) - SES-MEM-2020/23770; hospital Geral de São Mateus;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18269
4486318;SAP-PRC-2020/10963;SAP;Secretaria da Administração Penitenciária;"Processo de aquisição de Materiais de Consumo (Máscaras Descartáveis) em virtude da Pandemia do COVID-19 (coronavirus) - ; PENITENCIARIA FEMININA DE TUPI PAULISTA; DISPENSA Nº 10/20-PFT.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SAP;PRC;2020;10963
4487110;SES-PRC-2020/18289;SES;Secretaria da Saúde;"Requisição nº 2832401/2020 - Aquisição de Medicamentos - COVID-19 - através de pregão eletrônico; HOSPITAL GERAL DR. JOSE PANGELLA DE VILA PENTEADO; SES-MEM-2020/30217.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18289
4487723;SES-PRC-2020/18292;SES;Secretaria da Saúde;"GADT/nnd nº 109/2020 - Aquisição de material de consumo - Descartáveis, por dispensa de licitação - COVID-19, para este HRA; HOSPITAL REGIONAL DE ASSIS; SES-MEM-2020/27351.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18292
4488564;SES-PRC-2020/18300;SES;Secretaria da Saúde;"Requisição 2898201/2020 - Aquisição de Medicamentos - ATA - COVID-19 - através de ATA; HOSPITAL GERAL DR. JOSE PANGELLA DE VILA PENTEADO; SES-MEM-2020/30220.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18300
4489971;SAP-PRC-2020/10979;SAP;Secretaria da Administração Penitenciária;"Processo de aquisição de Materiais de Consumo (Máscaras Descartáveis) para uso dos reeducandos da Penitenciária &quot;ASP Anísio Ap. de Oliveira&quot; de Andradina em virtude da Pandemia do COVID-19 (coronavirus) - Classificação Documental 004.01.04.002; PENITENCIÁRIA &quot;ASP ANÍSIO AP. DE OLIVEIRA&quot; DE ANDRADINA;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SAP;PRC;2020;10979
4491067;SES-PRC-2020/18314;SES;Secretaria da Saúde;"Aquisição de Coberturas/Invólucro de Óbitos para atendimento de Plano de contingência COVID-19; COORDENADORIA GERAL DE ADMINISTRAÇÃO - CGA; Oficio CGA/Planejamento n.º 168/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18314
4493518;SES-PRC-2020/18325;SES;Secretaria da Saúde;"Aquisição de Aventais Descartáveis para atendimento de Plano de contingência COVID-19; COORDENADORIA GERAL DE ADMINISTRAÇÃO - CGA; Oficio CGA/Planejamento n.º 169/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18325
4494775;SEGOV-PRC-2020/01826;SEGOV;Secretaria de Governo;"AQUISIÇÃO URGENTE DE ÁLCOOL EM GEL, REFIL 800 ML PARA DISPENSER, PARA UTILIZAÇÃO NAS DEPENDÊNCIAS DO PALÁCIO DOS BANDEIRANTES, EM VIRTUDE DA PANDEMIA DA COVID 19.; NÚCLEO DE ALMOXARIFADO - SECRETARIA DE GOVERNO;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SEGOV;PRC;2020;1826
4494777;SEGOV-PRC-2020/01825;SEGOV;Secretaria de Governo;"AQUISIÇÃO URGENTE DE ÁLCOOL EM GEL, REFIL 800 ML PARA DISPENSER, PARA UTILIZAÇÃO NAS DEPENDÊNCIAS DO PALÁCIO DOS BANDEIRANTES, EM VIRTUDE DA PANDEMIA DA COVID 19.; NÚCLEO DE ALMOXARIFADO - SECRETARIA DE GOVERNO;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SEGOV;PRC;2020;1825
4495666;SES-PRC-2020/18342;SES;Secretaria da Saúde;"Aquisição de Touca Cirúrgica Descartável para atendimento de Plano de contingência COVID-19; COORDENADORIA GERAL DE ADMINISTRAÇÃO - CGA; Oficio CGA/Planejamento n.º 170/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18342
4497827;SES-PRC-2020/18351;SES;Secretaria da Saúde;"Aquisição de Avental Descartável para atendimento de Plano de contingência COVID-19; COORDENADORIA GERAL DE ADMINISTRAÇÃO - CGA; Oficio CGA/Planejamento n.º 171/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18351
4498229;SES-PRC-2020/18354;SES;Secretaria da Saúde;"Requisição nº 2843401/2020 - Aquisição de Medicamentos - COVID-19 - Requisição através de pregão eletrônico; HOSPITAL GERAL DR. JOSE PANGELLA DE VILA PENTEADO; SES-MEM-2020/30342.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18354
4498498;SES-PRC-2020/18356;SES;Secretaria da Saúde;"Aquisição de Lençol, Touca e Propé Descartável para atendimento de Plano de contingência COVID-19; COORDENADORIA GERAL DE ADMINISTRAÇÃO - CGA; Oficio CGA/Planejamento n.º 172/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18356
4510848;SES-PRC-2020/18399;SES;Secretaria da Saúde;"LIBERAÇÃO DE LEITOS PARA ATENDIMENTO - COVID-19; Coordenadoria Geral de Administração - CGA;";Execução da política de transportes: Processo de autorização para execução de obras e serviços por terceiros;SES;PRC;2020;18399
4526032;SAA-PRC-2020/04197;SAA;Secretaria de Agricultura e Abastecimento;"Contratação de prestação de serviços de sanitização para combate ao Corona Vírus.; DEPARTAMENTO DE ADMINISTRAÇÃO;";Gestão de Bens Materiais e Patrimoniais: Processo de contratação de serviços comuns;SAA;PRC;2020;4197
4529986;SAA-PRC-2020/04203;SAA;Secretaria de Agricultura e Abastecimento;"Proposta de celebração de Termo de Cooperação entre a Secretaria da Segurança Pública e a Secretaria de Agricultura e Abastecimento, objetivando a realização de ex:ames diagnósticos de COVID-l9 do tipo RT-PCR em policiais militares.; Secretarias de Agricultura e Abastecimento e Segurança Pública;";Organização Administrativa: Termo de cooperação - Processo de formalização e execução de acordo bilateral;SAA;PRC;2020;4203
4536765;SES-PRC-2020/18537;SES;Secretaria da Saúde;"Aquisição de Material Médico Hospitalar, na modalidade de pregão eletrônico, COVID-19, para este HRA; Hospital Regional de Assis;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18537
4540027;SES-PRC-2020/18555;SES;Secretaria da Saúde;"contratação emergencial para conserto de microcentrífuga para atendimento ao COVID-19; Instituto Adolfo Lutz;";Gestão de Bens Materiais e Patrimoniais: Processo de contratação de serviços comuns;SES;PRC;2020;18555
4548008;SES-PRC-2020/18597;SES;Secretaria da Saúde;"AQUISIÇÃO DE INSUMOS PARA LABORATÓRIO - DEMANDA COVID-19; UGA III - HOSPITAL INFANTIL DARCY VARGAS; SES-MEM-2020/30064.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18597
4549955;SES-PRC-2020/18612;SES;Secretaria da Saúde;"AQUISIÇÃO DE SABONETES P/ COVID-19; UGA II - HOSPITAL IPIRANGA; MEMO Nº 085/2020..";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18612
4555245;SES-PRC-2020/18652;SES;Secretaria da Saúde;"Aquisição de materiais de enfermagem para enfrentamento da pandemia causada pelo novo coronavírus; CENTRO PIONEIRO EM ATENÇÃO PSICOSSOCIAL &quot;AJJE&quot;; Memo GFSGC nº 012/2020 - SES-EXP-2020/17883.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18652
4555501;SAP-PRC-2020/11244;SAP;Secretaria da Administração Penitenciária;"Aquisição de EPIs medidas de proteção do COVID-19 através de Convite BEC; Penitenciária &quot;Dr. Danilo Pinheiro&quot; de Sorocaba; Lei nº 8.666/93.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SAP;PRC;2020;11244
4571027;SAA-PRC-2020/04285;SAA;Secretaria de Agricultura e Abastecimento;"Aquisição de álcool gel 70% para desinfecção e proteção de servidores e funcionários em virtude do Novo Coronavírus (COVID-19); Coordenadoria de Defesa Agropecuária;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SAA;PRC;2020;4285
4571693;SES-PRC-2020/18746;SES;Secretaria da Saúde;"Aquisição de Avental Descartável para atendimento de Plano de contingência COVID-19; COORDENADORIA GERAL DE ADMINISTRAÇÃO - CGA; Oficio CGA/Planejamento n.º 176/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18746
4575131;SES-PRC-2020/18766;SES;Secretaria da Saúde;"Aquisição de Higienizador Antisséptico Liquido (Alcool 70%) para atendimento de Plano de contingência COVID-19; COORDENADORIA GERAL DE ADMINISTRAÇÃO - CGA; Oficio CGA/Planejamento n.º 177/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18766
4577569;SAP-PRC-2020/11349;SAP;Secretaria da Administração Penitenciária;"Aquisição de Material de Consumo para Prevenção ao COVID-19; Penitenciaria Feminina &quot;Oscar Garcia Machado&quot; de Votorantim; Lei 8.666/93 art. 22 do inciso III e § 3º.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SAP;PRC;2020;11349
4582206;SES-PRC-2020/18810;SES;Secretaria da Saúde;"Requisição 3108501 - Aquisição de Medicamentos - COVID-19 - através de ATA; HOSPITAL GERAL DR. JOSE PANGELLA DE VILA PENTEADO; SES-MEM-2020/31102.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18810
4587939;SES-PRC-2020/18842;SES;Secretaria da Saúde;"Aquisição de Avental Descartável para atendimento de Plano de contingência COVID-19; COORDENADORIA GERAL DE ADMINISTRAÇÃO - CGA; Oficio CGA/Planejamento n.º 179/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18842
4588845;SES-PRC-2020/18848;SES;Secretaria da Saúde;"Aquisição de Aventais Descartáveis, Propé e Touca Cirúrgica para atendimento de Plano de contingência COVID-19; COORDENADORIA GERAL DE ADMINISTRAÇÃO - CGA; Oficio CGA/Planejamento n.º 180/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;18848
